Symbol,Price~,Type,Strike,Exp Date,DTE,Bid,Mid,Ask,Last,Volume,Open Int,Vol/OI,IV,Delta,Time
LKQ,36.88,Call,37.50,2025-05-16,146,2.65,2.75,2.85,2.75,2614,372,7.03,32.15%,0.510394,13:50 ET
OKLO,21.52,Call,22.50,2024-12-27,7,0.85,0.88,0.9,0.9,5243,750,6.99,109.15%,0.415556,2024-12-20
GOOGL,191.41,Call,187.50,2024-12-20,0,2.79,3.42,4.05,4.0,24833,3553,6.99,25.99%,0.938617,15:59 ET
HPQ,32.94,Put,31.00,2025-02-21,63,0.72,0.75,0.77,0.77,6519,936,6.96,29.71%,-0.284576,2024-12-20
MSTR,364.2,Call,370.00,2024-12-20,0,0.03,0.12,0.2,0.11,21246,3061,6.94,20.01%,0.066503,15:59 ET
SOUN,21.75,Call,16.00,2025-01-10,21,6.2,6.55,6.9,6.6,5545,800,6.93,157.12%,0.84395,15:59 ET
SMCI,31.59,Call,32.00,2024-12-27,7,1.06,1.15,1.24,1.14,8362,1212,6.9,75.34%,0.474872,15:59 ET
RKLB,24.87,Put,24.00,2024-12-27,7,0.3,0.53,0.75,0.62,3402,494,6.89,74.32%,-0.34283,15:58 ET
MSTR,364.2,Call,360.00,2024-12-27,7,18.4,19.1,19.8,19.95,5115,753,6.79,83.79%,0.56575,15:59 ET
ADBE,447.17,Put,425.00,2024-12-27,7,0.64,0.69,0.74,0.69,842,124,6.79,27.72%,-0.086126,15:57 ET
MRK,98.05,Call,99.00,2024-12-27,7,0.11,0.51,0.9,0.61,1715,253,6.78,18.48%,0.361437,2024-12-20
BC,66.75,Put,65.00,2025-01-17,28,1.4,1.6,1.8,1.45,687,102,6.74,31.01%,-0.355989,2024-12-20
DLTR,72.94,Call,72.00,2024-12-27,7,1.69,1.95,2.21,2.1,836,124,6.74,38.66%,0.612368,15:58 ET
BB,3.69,Call,4.00,2025-01-10,21,0.15,0.16,0.18,0.18,1899,282,6.73,83.67%,0.386477,2024-12-20
WFC,70.34,Put,68.00,2025-01-10,21,0.79,0.83,0.87,0.76,679,101,6.72,27.02%,-0.283279,2024-12-20
GOOGL,191.41,Call,187.50,2024-12-27,7,4.6,4.98,5.35,5.4,7523,1122,6.7,23.17%,0.753046,15:59 ET
MSTR,364.2,Call,355.00,2024-12-20,0,8.8,10.63,12.45,9.13,14575,2182,6.68,92.05%,0.712774,15:59 ET
AMZN,224.92,Call,222.50,2024-12-20,0,2.25,3.4,4.55,2.55,22550,3376,6.68,17.01%,0.893015,15:59 ET
ADBE,447.17,Put,427.50,2024-12-27,7,0.8,0.86,0.91,0.89,915,137,6.68,27.16%,-0.108241,15:53 ET
XOM,105.87,Call,105.00,2024-12-27,7,1.57,1.69,1.8,1.6,734,110,6.67,18.89%,0.630798,2024-12-20
JCI,80.64,Call,60.00,2025-01-17,28,20.3,20.65,21.0,20.3,5660,848,6.67,65.37%,0.957307,2024-12-20
TSLA,421.06,Call,442.50,2024-12-27,7,5.6,5.75,5.9,5.75,12534,1879,6.67,57.89%,0.284812,15:59 ET
FDX,275.73,Call,285.00,2024-12-27,7,0.9,0.94,0.97,0.95,1855,282,6.58,25.46%,0.182389,2024-12-20
QUBT,17.62,Call,17.00,2024-12-27,7,2.3,2.4,2.5,2.4,4016,615,6.53,217.08%,0.607345,15:59 ET
LI,23.56,Put,23.50,2024-12-27,7,0.45,0.59,0.72,0.49,1150,177,6.5,40.65%,-0.465824,15:31 ET
LRCX,71.79,Put,70.00,2025-01-03,14,1.12,1.18,1.24,1.27,1023,158,6.47,35.71%,-0.340265,15:58 ET
KO,62.55,Put,64.00,2024-12-27,7,1.2,1.39,1.57,1.4,3020,467,6.47,17.09%,-0.82991,2024-12-20
PENN,18.62,Call,20.00,2025-01-10,21,0.34,0.41,0.47,0.41,1120,174,6.44,50.25%,0.304631,15:55 ET
DELL,115.77,Call,116.00,2024-12-20,0,0.1,0.25,0.39,0.14,2492,387,6.44,9.74%,0.354375,2024-12-20
DLTR,72.94,Call,71.00,2024-12-20,0,1.52,2.14,2.75,2.03,1336,208,6.42,42.04%,0.894507,15:59 ET
PYPL,87.13,Call,88.00,2025-01-03,14,1.55,1.62,1.68,1.6,1288,202,6.38,28.34%,0.452384,15:55 ET
FDX,275.73,Call,295.00,2024-12-27,7,0.23,0.26,0.29,0.29,1423,223,6.38,30.54%,0.058844,2024-12-20
NVO,85.0,Call,100.00,2025-02-21,63,1.23,1.29,1.35,1.35,1710,270,6.33,39.54%,0.189314,2024-12-20
JPM,237.6,Put,237.50,2024-12-20,0,0.01,0.1,0.19,0.1,6510,1030,6.32,3.05%,-0.381843,2024-12-20
TSLA,421.06,Put,405.00,2024-12-27,7,6.3,6.5,6.7,6.6,18102,2862,6.32,57.92%,-0.296511,15:59 ET
AMD,119.21,Call,118.00,2024-12-20,0,1.0,1.24,1.48,1.27,2873,458,6.27,15.52%,0.900501,15:59 ET
MPW,3.86,Put,4.00,2025-01-03,14,0.32,0.34,0.36,0.34,28460,4561,6.24,85.40%,-0.552862,2024-12-20
DXCM,80.04,Call,80.00,2025-01-10,21,2.9,3.0,3.1,3.2,1028,165,6.23,37.58%,0.531823,12:52 ET
EIX,79.52,Call,90.00,2025-07-18,209,0.5,1.03,1.55,1.45,1013,163,6.21,19.71%,0.225703,2024-12-20
ARM,132.15,Call,133.00,2024-12-20,0,0.53,1.46,2.38,1.73,1040,168,6.19,77.18%,0.44561,15:56 ET
MSTR,364.2,Call,320.00,2024-12-27,7,46.5,49.18,51.85,49.4,1365,221,6.18,104.25%,0.835115,15:58 ET
TTE,54.15,Call,60.00,2025-01-17,28,0.05,0.1,0.15,0.1,2478,401,6.18,24.00%,0.065187,2024-12-20
INTC,19.52,Put,18.00,2025-07-18,209,1.5,1.9,2.3,2.06,2202,357,6.17,50.80%,-0.332616,12:31 ET
DASH,171.0,Call,167.50,2024-12-27,7,3.8,4.65,5.5,4.7,633,103,6.15,26.30%,0.72913,14:43 ET
GME,29.82,Call,28.00,2025-02-21,63,5.55,5.7,5.85,5.7,2090,340,6.15,100.63%,0.635843,2024-12-20
MU,90.12,Call,88.00,2024-12-27,7,3.05,3.13,3.2,3.1,9394,1531,6.14,36.56%,0.695237,15:59 ET
CBRE,129.16,Call,140.00,2025-01-17,28,0.45,0.63,0.8,0.65,4302,705,6.1,25.36%,0.14402,2024-12-20
HIMS,26.2,Call,27.50,2024-12-27,7,0.45,0.6,0.75,0.5,807,133,6.07,68.34%,0.324482,2024-12-20
ROST,149.15,Call,155.00,2024-12-27,7,0.05,0.13,0.2,0.25,2861,473,6.05,18.64%,0.073453,15:37 ET
SJM,109.89,Call,110.00,2025-01-17,28,2.55,2.83,3.1,2.68,1106,183,6.04,22.30%,0.507937,2024-12-20
SIRI,23.08,Call,21.50,2024-12-20,0,1.52,1.67,1.82,1.33,633,105,6.03,120.69%,0.877357,13:45 ET
SHOP,108.95,Call,108.00,2024-12-20,0,0.39,1.13,1.86,1.05,1121,186,6.03,17.55%,0.836047,2024-12-20
AAPL,254.49,Put,255.00,2024-12-27,7,2.11,2.28,2.45,2.14,6124,1015,6.03,13.99%,-0.525779,15:59 ET
ETSY,56.81,Put,57.00,2024-12-27,7,1.04,1.14,1.24,1.39,1052,175,6.01,33.90%,-0.513305,15:52 ET
SQ,89.65,Call,96.00,2025-01-03,14,0.86,0.9,0.93,0.86,1668,278,6.0,41.25%,0.216187,2024-12-20
COIN,278.71,Put,150.00,2025-01-03,14,0.14,0.32,0.49,0.31,1252,209,5.99,146.22%,-0.010387,14:13 ET
AAPL,254.49,Call,257.50,2025-01-03,14,2.1,2.21,2.32,2.2,1577,264,5.97,16.71%,0.384363,15:59 ET
CLSK,11.14,Call,11.50,2024-12-27,7,0.34,0.38,0.42,0.41,4225,708,5.97,90.91%,0.427505,15:59 ET
CSIQ,11.5,Call,12.00,2024-12-27,7,0.1,0.15,0.2,0.15,708,119,5.95,52.45%,0.29541,15:59 ET
BYND,3.55,Call,3.50,2024-12-27,7,0.16,0.19,0.21,0.17,2579,434,5.94,72.92%,0.579132,15:36 ET
TSSI,10.06,Call,12.50,2025-02-21,63,0.7,0.88,1.05,1.1,593,100,5.93,98.32%,0.378741,14:20 ET
BABA,82.28,Call,83.00,2024-12-27,7,1.0,1.05,1.1,1.03,2397,404,5.93,30.21%,0.42061,2024-12-20
ALAB,132.17,Call,140.00,2025-01-17,28,5.9,6.95,8.0,7.2,3904,659,5.92,69.83%,0.427503,15:56 ET
VLO,118.59,Call,110.00,2025-01-17,28,9.8,10.5,11.2,9.79,1712,291,5.88,40.02%,0.7686,2024-12-20
COIN,278.71,Put,185.00,2024-12-27,7,0.02,0.26,0.5,0.2,2535,432,5.87,134.17%,-0.01065,15:56 ET
XOM,105.87,Put,103.00,2025-01-03,14,0.27,0.48,0.68,0.58,677,116,5.84,20.10%,-0.233671,2024-12-20
TXN,186.87,Put,140.00,2025-06-20,181,1.98,2.11,2.24,2.22,916,157,5.83,35.10%,-0.092613,13:57 ET
MSTR,364.2,Call,367.50,2024-12-20,0,0.2,0.27,0.33,0.2,2932,507,5.78,15.49%,0.135388,15:59 ET
ANET,112.81,Put,113.75,2024-12-27,7,2.2,2.33,2.45,2.57,675,117,5.77,29.84%,-0.565586,2024-12-20
DJT,34.71,Call,50.00,2025-01-24,35,1.54,1.78,2.01,1.79,1755,304,5.77,133.47%,0.252625,15:55 ET
HUMA,4.64,Put,5.00,2025-01-17,28,1.25,1.3,1.35,1.3,2512,437,5.75,213.62%,-0.431039,15:59 ET
JCI,80.64,Call,52.50,2025-01-17,28,26.1,28.15,30.2,27.8,1161,203,5.72,148.23%,0.894237,2024-12-20
OSCR,14.09,Call,13.00,2025-01-17,28,1.9,2.0,2.1,2.0,2072,362,5.72,91.14%,0.676936,2024-12-20
ULTA,430.01,Put,410.00,2024-12-27,7,0.5,0.68,0.85,0.61,604,106,5.7,25.79%,-0.085323,15:28 ET
JCI,80.64,Call,55.00,2025-01-17,28,25.4,26.15,26.9,25.3,5800,1018,5.7,89.67%,0.951561,2024-12-20
OXY,47.13,Put,45.50,2024-12-27,7,0.08,0.1,0.11,0.1,4983,880,5.66,23.21%,-0.130002,2024-12-20
FDX,275.73,Put,265.00,2024-12-27,7,0.63,0.69,0.75,0.6,678,120,5.65,26.52%,-0.133139,2024-12-20
CEIX,103.69,Put,100.00,2025-01-17,28,1.65,2.53,3.4,2.45,847,150,5.65,36.72%,-0.333423,2024-12-20
MSTR,364.2,Put,352.50,2024-12-27,7,11.3,11.6,11.9,11.7,1034,184,5.62,86.08%,-0.367006,15:59 ET
RGTI,9.37,Put,10.00,2024-12-20,0,0.55,0.6,0.65,0.55,13829,2473,5.59,94.91%,-0.902392,15:59 ET
NVDA,134.7,Call,133.00,2024-12-20,0,1.7,2.26,2.81,1.91,124793,22332,5.59,27.54%,0.816865,15:59 ET
MSTR,364.2,Call,365.00,2025-01-03,14,25.4,27.33,29.25,26.53,670,120,5.58,93.63%,0.535576,15:59 ET
COIN,278.71,Put,180.00,2025-01-10,21,0.85,0.94,1.03,0.99,1144,205,5.58,106.56%,-0.032311,15:56 ET
HIMX,7.72,Put,8.00,2025-06-20,181,1.3,1.35,1.4,1.4,618,111,5.57,50.73%,-0.485864,12:23 ET
WOLF,7.04,Call,7.00,2024-12-27,7,0.15,0.33,0.5,0.36,690,124,5.56,86.84%,0.545707,2024-12-20
MSFT,436.6,Call,442.50,2024-12-27,7,1.82,1.96,2.1,2.0,5947,1069,5.56,17.36%,0.302939,15:59 ET
MSTR,364.2,Call,357.50,2024-12-27,7,19.75,20.48,21.2,20.66,616,111,5.55,84.98%,0.588666,15:59 ET
NU,10.38,Put,9.00,2025-04-17,117,0.52,0.79,1.06,0.54,921,167,5.51,52.34%,-0.252032,2024-12-20
MRNA,39.39,Call,40.50,2024-12-27,7,0.43,0.74,1.04,0.87,681,124,5.49,60.73%,0.39052,15:50 ET
MRK,98.05,Call,103.00,2025-01-03,14,0.14,0.22,0.29,0.25,691,126,5.48,21.29%,0.125265,2024-12-20
M,16.24,Call,16.50,2024-12-27,7,0.14,0.19,0.23,0.22,2855,522,5.47,36.91%,0.38797,2024-12-20
MU,90.12,Call,88.00,2024-12-20,0,1.57,1.88,2.19,2.14,23145,4228,5.47,23.51%,0.975187,15:59 ET
MRVL,111.9,Call,100.00,2025-01-03,14,12.4,13.2,14.0,11.8,1250,229,5.46,60.81%,0.845547,15:50 ET
LNTH,89.29,Put,90.00,2024-12-20,0,0.05,1.1,2.15,0.65,610,112,5.45,95.55%,-0.553254,15:49 ET
BCE,23.16,Call,25.00,2025-06-20,181,0.9,1.08,1.25,1.05,1831,336,5.45,31.71%,0.346105,2024-12-20
SBUX,87.97,Call,91.00,2024-12-27,7,0.19,0.23,0.27,0.27,963,177,5.44,24.87%,0.169476,15:59 ET
NVO,85.0,Call,95.00,2025-02-21,63,1.96,2.18,2.39,2.1,819,151,5.42,37.99%,0.27483,2024-12-20
IONQ,44.42,Call,44.00,2024-12-27,7,3.1,3.25,3.4,3.1,1106,204,5.42,117.48%,0.557702,2024-12-20
CRM,343.65,Call,350.00,2024-12-27,7,1.84,2.03,2.22,1.77,2578,476,5.42,23.07%,0.297191,2024-12-20
TSLA,421.06,Put,300.00,2025-01-31,42,5.0,5.18,5.35,5.11,1258,233,5.4,82.01%,-0.084661,15:59 ET
PRGO,25.75,Call,27.50,2025-02-21,63,0.95,1.05,1.15,1.09,598,111,5.39,41.71%,0.383316,2024-12-20
MARA,19.96,Call,20.50,2024-12-27,7,0.68,0.72,0.76,0.74,8585,1599,5.37,87.69%,0.439629,15:59 ET
NVDA,134.7,Put,119.00,2025-01-24,35,1.55,1.89,2.23,2.33,1024,191,5.36,46.72%,-0.169807,15:51 ET
QXO,15.44,Put,16.00,2025-01-17,28,0.85,1.05,1.25,1.9,1325,247,5.36,44.21%,-0.583699,15:50 ET
JCI,80.64,Call,47.50,2025-01-17,28,31.1,33.15,35.2,31.5,2320,434,5.35,174.30%,0.909099,2024-12-20
META,585.25,Call,605.00,2024-12-27,7,2.4,2.47,2.55,2.5,3855,720,5.35,27.54%,0.203304,15:59 ET
PLTR,80.55,Put,78.00,2024-12-27,7,1.5,1.52,1.54,1.54,6630,1241,5.34,60.40%,-0.331613,15:59 ET
LLY,767.76,Put,690.00,2025-06-20,181,32.0,34.73,37.45,33.95,1012,190,5.33,34.35%,-0.26633,2024-12-20
GE,168.37,Call,172.50,2024-12-27,7,0.6,0.7,0.8,0.74,1477,277,5.33,23.18%,0.237056,2024-12-20
MMM,129.28,Call,135.00,2025-01-03,14,0.08,0.29,0.49,0.37,595,112,5.31,20.04%,0.144483,2024-12-20
DINO,33.76,Call,35.00,2025-01-17,28,0.9,0.93,0.95,0.94,2050,386,5.31,39.30%,0.386826,2024-12-20
DG,76.4,Call,75.00,2024-12-27,7,1.77,2.08,2.39,2.01,2169,410,5.29,27.85%,0.693333,2024-12-20
ABNB,134.21,Call,140.00,2024-12-27,7,0.34,0.37,0.4,0.37,2396,453,5.29,27.55%,0.14339,15:59 ET
CRWD,362.29,Call,540.00,2025-03-21,90,1.62,2.19,2.76,2.66,861,163,5.28,49.66%,0.073279,12:42 ET
AVGO,220.79,Call,230.00,2024-12-27,7,1.1,1.25,1.4,1.11,17730,3360,5.28,33.43%,0.199069,15:59 ET
NVO,85.0,Put,80.00,2025-06-20,181,5.2,5.85,6.5,5.27,880,167,5.27,34.40%,-0.338156,2024-12-20
RCAT,10.75,Put,11.00,2024-12-20,0,0.2,0.25,0.3,0.22,1300,247,5.26,63.12%,-0.752529,15:59 ET
IONQ,44.42,Call,45.00,2025-01-03,14,4.1,4.68,5.25,4.5,1352,257,5.26,136.40%,0.536481,2024-12-20
JCI,80.64,Call,40.00,2025-01-17,28,38.6,40.65,42.7,40.2,1740,331,5.26,218.84%,0.927289,2024-12-20
ET,18.86,Call,25.00,2025-07-18,209,0.02,0.12,0.22,0.12,5001,950,5.26,25.85%,0.077554,2024-12-20
QUBT,17.62,Call,16.00,2024-12-27,7,2.5,2.95,3.4,2.85,5122,976,5.25,208.10%,0.685047,15:59 ET
ADBE,447.17,Call,440.00,2024-12-20,0,5.7,6.95,8.2,8.05,776,148,5.24,35.15%,0.816228,15:40 ET
LLY,767.76,Call,800.00,2025-01-03,14,5.7,7.15,8.6,6.88,575,110,5.23,30.05%,0.259635,2024-12-20
CVS,44.36,Put,42.00,2025-01-03,14,0.42,0.5,0.58,0.49,648,124,5.23,40.05%,-0.232106,2024-12-20
MSTR,364.2,Call,400.00,2025-01-03,14,13.85,14.33,14.8,14.4,5378,1033,5.21,96.06%,0.346388,15:59 ET
NVO,85.0,Call,100.00,2025-06-20,181,3.6,3.97,4.35,4.1,1088,210,5.18,36.78%,0.324477,2024-12-20
MSTR,364.2,Put,131.00,2025-01-17,28,0.88,1.05,1.22,1.12,1425,276,5.16,190.95%,-0.013766,15:49 ET
PLTR,80.55,Put,74.00,2025-01-03,14,1.05,1.23,1.4,1.4,5783,1123,5.15,63.90%,-0.225806,15:59 ET
AMZN,224.92,Call,202.50,2024-12-27,7,22.4,22.92,23.45,22.02,571,111,5.14,47.76%,0.948876,15:31 ET
QCOM,152.89,Call,170.00,2025-01-24,35,0.79,1.21,1.62,1.62,523,102,5.13,35.42%,0.185592,15:48 ET
RUN,9.87,Put,9.50,2024-12-27,7,0.17,0.2,0.22,0.22,717,140,5.12,70.94%,-0.327889,15:54 ET
PTON,9.38,Call,10.00,2025-01-10,21,0.49,0.52,0.54,0.48,3769,738,5.11,83.97%,0.41916,15:50 ET
SBUX,87.97,Put,85.00,2024-12-27,7,0.28,0.31,0.33,0.3,1078,211,5.11,26.72%,-0.169632,15:59 ET
BAC,44.17,Call,44.50,2024-12-27,7,0.38,0.39,0.39,0.38,2066,404,5.11,21.27%,0.411459,2024-12-20
JCI,80.64,Call,42.50,2025-01-17,28,36.1,38.15,40.2,39.4,1870,367,5.1,175.95%,0.939801,2024-12-20
ASTS,22.88,Call,23.50,2024-12-27,7,0.55,0.6,0.65,0.65,824,162,5.09,71.78%,0.416643,15:54 ET
CCL,26.8,Call,26.00,2025-01-31,42,1.67,1.85,2.02,1.62,1259,248,5.08,40.94%,0.6038,2024-12-20
AMZN,224.92,Call,222.50,2024-12-27,7,4.35,4.8,5.25,4.67,6292,1240,5.07,25.85%,0.634822,15:59 ET
LCID,3.02,Put,3.00,2025-02-21,63,0.05,0.47,0.89,0.49,3219,636,5.06,103.27%,-0.403911,15:39 ET
MSTR,364.2,Call,360.00,2025-01-03,14,27.75,28.88,30.0,28.55,1338,265,5.05,92.33%,0.565246,15:58 ET
SMCI,31.59,Call,32.00,2025-01-10,21,2.24,2.52,2.8,2.8,780,155,5.03,97.65%,0.529212,15:31 ET
AAPL,254.49,Put,255.00,2025-01-24,35,5.0,6.08,7.15,5.33,890,177,5.03,17.47%,-0.484316,15:59 ET
FDX,275.73,Call,272.50,2024-12-20,0,2.4,3.38,4.35,3.75,985,196,5.03,28.83%,0.787795,2024-12-20
MSTR,364.2,Call,342.50,2024-12-20,0,18.55,21.43,24.3,20.0,1599,318,5.03,134.32%,0.820413,15:54 ET
LEA,94.78,Put,90.00,2025-06-20,181,6.6,8.05,9.5,7.0,673,134,5.02,36.68%,-0.360469,2024-12-20
RGTI,9.37,Call,9.50,2024-12-27,7,1.05,1.15,1.25,1.07,4635,923,5.02,217.67%,0.542967,15:59 ET
NFLX,909.05,Call,932.50,2024-12-27,7,3.9,4.48,5.05,4.0,591,118,5.01,23.79%,0.232653,15:52 ET
ENVX,9.73,Put,9.50,2024-12-27,7,0.3,0.33,0.37,0.32,960,192,5.0,80.71%,-0.391081,15:59 ET
QBTS,6.44,Call,7.00,2025-02-21,63,1.05,2.03,3.0,2.0,1015,203,5.0,208.77%,0.635446,2024-12-20
QUBT,17.62,Put,14.00,2024-12-27,7,0.75,0.83,0.9,0.8,2306,461,5.0,247.85%,-0.199338,15:59 ET
NVDA,134.7,Put,134.00,2024-12-27,7,2.26,2.33,2.4,2.34,27696,5534,5.0,36.70%,-0.443666,15:59 ET
MSTR,364.2,Call,370.00,2024-12-27,7,13.75,14.33,14.9,14.44,3178,637,4.99,84.10%,0.47213,15:59 ET
TSLA,421.06,Put,427.50,2024-12-27,7,15.35,16.43,17.5,16.7,6919,1392,4.97,57.29%,-0.557057,15:59 ET
BA,177.35,Call,187.50,2024-12-27,7,0.26,0.37,0.47,0.4,1883,380,4.96,31.92%,0.107995,2024-12-20
NET,112.69,Put,105.00,2024-12-27,7,0.1,0.26,0.42,0.3,767,155,4.95,40.77%,-0.097742,2024-12-20
TSLA,421.06,Call,520.00,2025-01-24,35,8.0,10.68,13.35,9.7,1800,364,4.95,71.46%,0.20497,15:59 ET
IONQ,44.42,Call,46.00,2024-12-27,7,2.29,2.4,2.5,2.35,586,119,4.92,122.66%,0.453951,2024-12-20
LRCX,71.79,Put,66.00,2025-03-21,90,3.4,3.47,3.55,3.3,1230,250,4.92,44.96%,-0.302241,11:52 ET
RUN,9.87,Call,9.50,2024-12-27,7,0.56,0.59,0.61,0.55,1362,277,4.92,68.29%,0.67747,15:45 ET
TSLA,421.06,Put,430.00,2024-12-27,7,17.65,18.08,18.5,18.2,21347,4357,4.9,57.27%,-0.586019,15:59 ET
LYFT,13.57,Call,14.00,2024-12-27,7,0.14,0.17,0.2,0.16,1572,321,4.9,43.01%,0.315862,15:58 ET
PFE,26.36,Put,27.00,2024-12-27,7,0.66,0.85,1.04,0.7,3304,675,4.89,17.38%,-0.839744,2024-12-20
TSLA,421.06,Call,437.50,2024-12-27,7,6.9,7.3,7.7,7.0,7571,1548,4.89,57.14%,0.332354,15:59 ET
CLSK,11.14,Put,9.50,2025-01-10,21,0.28,0.37,0.45,0.59,502,103,4.87,99.81%,-0.213417,10:14 ET
ABNB,134.21,Put,134.00,2024-12-20,0,0.07,0.8,1.52,0.25,773,159,4.86,12.63%,-0.39834,15:55 ET
UAL,97.4,Call,95.00,2025-01-03,14,4.7,5.05,5.4,4.74,1042,215,4.85,46.48%,0.619657,15:59 ET
MSTR,364.2,Put,290.00,2025-01-03,14,5.1,5.4,5.7,5.4,1086,224,4.85,111.92%,-0.123776,15:56 ET
BCE,23.16,Call,24.00,2025-06-20,181,1.4,1.5,1.6,1.45,1097,226,4.85,33.15%,0.425486,2024-12-20
RIOT,11.55,Call,11.00,2024-12-27,7,0.84,0.92,0.99,0.86,3893,802,4.85,85.86%,0.6834,15:59 ET
UBER,60.73,Put,61.00,2025-01-03,14,1.43,1.57,1.7,1.77,1714,355,4.83,31.03%,-0.508578,2024-12-20
AAPL,254.49,Put,200.00,2025-01-03,14,0.13,0.15,0.16,0.13,2464,510,4.83,56.81%,-0.012718,15:21 ET
DG,76.4,Put,74.00,2024-12-27,7,0.25,0.37,0.49,0.48,1505,312,4.82,32.78%,-0.232097,2024-12-20
PAAS,20.58,Put,19.00,2025-01-17,28,0.25,0.3,0.35,0.3,3800,789,4.82,40.45%,-0.215913,2024-12-20
FDX,275.73,Put,282.50,2024-12-20,0,5.95,6.9,7.85,6.95,764,160,4.78,34.07%,-0.913566,2024-12-20
TSLA,421.06,Call,407.50,2024-12-20,0,11.1,13.58,16.05,13.65,2303,482,4.78,29.86%,0.983226,15:57 ET
NKE,76.94,Call,78.00,2024-12-27,7,0.54,0.62,0.7,0.71,6074,1272,4.78,24.62%,0.3555,2024-12-20
PLTR,80.55,Call,81.00,2025-01-03,14,3.8,3.85,3.9,3.8,6218,1300,4.78,62.72%,0.512107,15:59 ET
MSFT,436.6,Call,485.00,2025-01-17,28,0.33,0.38,0.42,0.35,15182,3186,4.77,20.27%,0.036542,15:59 ET
PNR,101.95,Call,100.00,2025-01-17,28,3.5,3.7,3.9,3.5,1282,269,4.77,19.83%,0.666126,2024-12-20
DJT,34.71,Put,33.50,2024-12-27,7,0.44,0.69,0.93,0.6,700,147,4.76,58.98%,-0.314002,15:55 ET
USB,47.92,Put,50.00,2024-12-27,7,1.72,2.0,2.28,1.75,561,118,4.75,32.53%,-0.820837,2024-12-20
PM,124.22,Call,125.00,2024-12-27,7,0.35,0.45,0.55,0.5,1120,236,4.75,12.06%,0.358061,2024-12-20
RGTI,9.37,Put,9.00,2024-12-27,7,0.85,0.88,0.9,0.86,2882,608,4.74,205.28%,-0.38728,15:59 ET
TOST,37.58,Put,36.00,2024-12-27,7,0.2,0.25,0.3,0.33,1779,376,4.73,40.06%,-0.20719,2024-12-20
AMD,119.21,Put,122.00,2025-01-03,14,4.95,5.03,5.1,5.0,637,135,4.72,37.64%,-0.603076,15:59 ET
AMZN,224.92,Call,255.00,2025-01-17,28,0.35,0.38,0.4,0.41,25269,5363,4.71,26.85%,0.054394,15:55 ET
CPNG,22.94,Put,25.00,2025-02-21,63,2.36,2.59,2.82,2.45,3580,761,4.7,31.99%,-0.715675,2024-12-20
MU,90.12,Put,84.00,2024-12-27,7,0.25,0.27,0.28,0.28,2433,519,4.69,42.37%,-0.107476,15:59 ET
AMAT,163.59,Call,162.50,2024-12-27,7,2.4,2.97,3.55,3.33,505,108,4.68,29.84%,0.578841,15:55 ET
RCAT,10.75,Put,11.00,2025-01-17,28,1.95,2.13,2.3,1.98,604,129,4.68,157.08%,-0.43225,15:54 ET
MSTR,364.2,Put,277.50,2024-12-27,7,2.02,2.14,2.26,2.1,518,111,4.67,138.13%,-0.064096,15:59 ET
PFE,26.36,Call,28.00,2025-02-21,63,0.48,0.5,0.52,0.51,58652,12579,4.66,26.17%,0.297294,2024-12-20
CCL,26.8,Call,28.00,2024-12-27,7,0.1,0.11,0.11,0.1,10631,2293,4.64,31.86%,0.163109,2024-12-20
MU,90.12,Call,90.00,2024-12-20,0,0.08,0.14,0.19,0.1,27314,5888,4.64,6.08%,0.676668,15:59 ET
APO,171.03,Put,170.00,2024-12-27,7,1.0,2.35,3.7,2.4,616,133,4.63,31.13%,-0.430706,2024-12-20
AAPL,254.49,Call,252.50,2025-01-03,14,3.1,4.55,6.0,5.13,1782,385,4.63,19.27%,0.606109,15:59 ET
GS,566.1,Call,630.00,2025-01-17,28,1.09,3.55,6.0,2.1,3318,716,4.63,28.85%,0.101042,2024-12-20
AAPL,254.49,Put,255.00,2024-12-20,0,0.01,0.51,1.0,1.35,12726,2761,4.61,13.86%,-0.603842,15:54 ET
TRMB,71.64,Put,60.00,2025-01-17,28,0.15,0.28,0.4,0.35,713,155,4.6,48.03%,-0.077278,13:38 ET
MSFT,436.6,Put,427.50,2024-12-27,7,1.34,1.45,1.56,1.5,2767,603,4.59,20.13%,-0.213916,15:59 ET
BP,28.6,Call,30.00,2025-03-21,90,0.73,0.95,1.16,0.93,902,197,4.58,27.43%,0.372262,2024-12-20
META,585.25,Call,600.00,2024-12-27,7,3.6,3.8,4.0,3.73,7551,1647,4.58,27.95%,0.273317,15:59 ET
TSLA,421.06,Call,447.50,2024-12-27,7,4.55,4.78,5.0,4.7,8617,1882,4.58,58.60%,0.242239,15:59 ET
TGT,131.48,Call,136.00,2024-12-27,7,0.3,0.33,0.36,0.34,6521,1427,4.57,23.47%,0.154622,2024-12-20
TSLA,421.06,Put,437.50,2024-12-27,7,21.7,22.67,23.65,23.23,5241,1153,4.55,57.76%,-0.667154,15:59 ET
EBC,17.26,Call,17.50,2025-01-17,28,0.4,0.55,0.7,0.43,1228,270,4.55,27.71%,0.450026,15:58 ET
SMCI,31.59,Put,31.50,2024-12-27,7,1.28,1.34,1.4,1.28,2682,589,4.55,76.75%,-0.465493,15:59 ET
JWN,24.53,Call,25.00,2024-12-27,7,0.04,0.18,0.32,0.2,672,148,4.54,28.40%,0.324151,2024-12-20
